value,name,desc,CAT,type,length,units,new,deleted,SISO
240113,DID_OTHER_WEAPON_TYPE,Other - Weapon Type,Weapon Status,integer,32-bits,unknown,0,0,0
240114,DID_OTHER_WEATHER,Other - Weather,Meteorology,integer,32-bits,unknown,0,0,0
240117,DID_OTHER_WING_STATION,Other - Wing Station,Aircraft Status,integer,32-bits,unknown,0,0,0
240118,DID_OTHER_YAW,Other - Yaw,Aircraft Status,real,32-bits,unknown,0,0,0
240119,DID_OTHER_MEMORY_OFFSET,Other - Memory Offset,CPU,integer,32-bits,unknown,0,0,0
240120,DID_OTHER_MEMORY_DATA,Other - Memory Data,CPU,integer,32-bits,unknown,0,0,0
240121,DID_OTHER_VASI,Other - VASI,unknown,integer,32-bits,unknown,0,0,0
240122,DID_OTHER_BEACON,Other - Beacon,Runway Status,integer,00-bits,unknown,0,0,0
240123,DID_OTHER_STROBE,Other - Strobe,Runway Status,integer,32-bits,unknown,0,0,0
240124,DID_OTHER_CULTURE,Other - Culture,Runway Status,integer,32-bits,unknown,0,0,0
240125,DID_OTHER_APPROACH,Other - Approach,Runway Status,integer,32-bits,unknown,0,0,0
240126,DID_OTHER_RUNWAY_END,Other - Runway End,Runway Status,integer,32-bits,unknown,0,0,0
240127,DID_OTHER_OBSTRUCTION,Other - Obstruction,Runway Status,integer,32-bits,unknown,0,0,0
240128,DID_OTHER_RUNWAY_EDGE,Other - Runway Edge,Runway Status,integer,32-bits,unknown,0,0,0
240129,DID_OTHER_RAMP_TAXIWAY,Other - Ramp Taxiway,Runway Status,integer,32-bits,unknown,0,0,0
240130,DID_OTHER_LASER_BOMB_CODE,Other - Laser Bomb Code,Munitions,integer,32-bits,unknown,0,0,0
240131,DID_OTHER_RACK_TYPE,Other - Rack Type,Aircraft Status,integer,32-bits,unknown,0,0,0
240132,DID_OTHER_HUD,Other - HUD,Aircraft Status,structure,32-bits,unknown,0,0,0
240133,DID_OTHER_ROLEFILENAME,Other - RoleFileName,Aircraft Status,character,32-bits,unknown,0,0,0
240134,DID_OTHER_PILOTNAME,Other - PilotName,Aircraft Status,character,00-bits,unknown,0,0,0
240135,DID_OTHER_PILOTDESIGNATION,Other - PilotDesignation,Aircraft Status,integer,00-bits,unknown,0,0,0
240136,DID_OTHER_MODEL_TYPE,Other - Model Type,Aircraft Status,integer,00-bits,unknown,0,0,0
240137,DID_OTHER_DIS_TYPE,Other - DIS Type,Entity Status,integer,32-bits,unknown,0,0,0
240138,DID_OTHER_CLASS,Other - Class,Entity Status,integer,32-bits,unknown,0,0,0
240139,DID_OTHER_CHANNEL,Other - Channel,Entity Status,integer,64-bits,unknown,0,0,0
240140,DID_OTHER_ENTITY_TYPE,Other - Entity Type,Entity Status,variable,32-bits,unknown,0,0,0
240141,DID_OTHER_ALTERNATIVE_ENTITY_TYPE,Other - Alternative Entity Type,Entity Status,variable,32-bits,unknown,0,0,0
240142,DID_OTHER_ENTITY_LOCATION,Other - Entity Location,Entity Status,variable,64-bits,unknown,0,0,0
240143,DID_OTHER_ENTITY_LINEAR_VEL,Other - Entity Linear Velocity,Entity Status,variable,64-bits,unknown,0,0,0
240144,DID_OTHER_ENTITY_ORIENT,Other - Entity Orientation,Entity Status,variable,192-bits,unknown,0,0,0
240145,DID_OTHER_DR,Other - Dead Reckoning,Dead Reckoning,variable,96-bits,unknown,0,0,0
240146,DID_OTHER_FAILURE_SYMPTOM,Other - Failure Symptom,Aircraft Status,integer,96-bits,unknown,0,0,0
240147,DID_OTHER_MAX_FUEL,Other - Max Fuel,Aircraft Status,real,320-bits,unknown,0,0,0
240148,DID_OTHER_REFUELING_BOOM_CONNECT,Other - Refueling Boom Connect,Aircraft Status,integer,32-bits,unknown,0,0,0
240149,DID_OTHER_ALTITUDE_AGL,Other - Altitude AGL,Aircraft Status,real,32-bits,unknown,0,0,0
240150,DID_OTHER_CALIBRATED_AIRSPEED,Other - Calibrated Airspeed,Aircraft Status,real,32-bits,unknown,0,0,0
240151,DID_OTHER_TACAN_CHANNEL,Other - TACAN Channel,TACAN,integer,32-bits,unknown,0,0,0
240152,DID_OTHER_TACAN_BAND,Other - TACAN Band,TACAN,integer,32-bits,unknown,0,0,0
240153,DID_OTHER_TACAN_MODE,Other - TACAN Mode,TACAN,integer,32-bits,unknown,0,0,0
240154,DID_OTHER_GUNNER_CONTROL,Other - GUNNER CONTROL ,Crew Status,unknown,unknown,unknown,0,0,0
240155,DID_OTHER_DRIVER_CONTROL,Other - DRIVER CONTROL ,Crew Status,unknown,unknown,unknown,0,0,0
240156,DID_OTHER_FIRE_DESIGNATOR_CONTROL,Other - FIRE DESIGNATOR CONTROL ,Crew Status,unknown,unknown,unknown,0,0,0
240160,DID_OTHER_STEALTH_SPECTRUM,Other - Stealth spectrum,Stealth,variable,64-bits,unknown,1,0,0
240161,DID_OTHER_STEALTH_LOCATION,Other - Stealth location,Stealth,variable,192-bits,unknown,1,0,0
240162,DID_OTHER_STEALTH_ORIENT,Other - Stealth orientation,Stealth,variable,128-bits,unknown,1,0,0
240163,DID_OTHER_STEALTH_ATTACHMENT_DATA,Other - Stealth attachment data,Stealth,variable,384-bits,unknown,1,0,0
240164,DID_OTHER_STEALTH_VEL,Other - Stealth velocity,Stealth,variable,192-bits,unknown,1,0,0
240165,DID_OTHER_STEALTH_FIELD_OF_VIEW,Other - Stealth Field of view,Stealth,variable,64-bits,unknown,1,0,0
240166,DID_OTHER_STEALTH_EYEPOINT_OFFSET,Other - Stealth eyepoint offset,Stealth,variable,128-bits,unknown,1,0,0
240167,DID_OTHER_STEALTH_MAGNIFICATION,Other - Stealth magnification,Stealth,fixed,32-bits,unknown,1,0,0
240168,DID_OTHER_STEALTH_SENSOR_MODE,Other - Stealth sensor mode,Stealth,fixed,16-bits,unknown,1,0,0
240169,DID_OTHER_STEALTH_HEIGHT_ABOVE_TERRAIN,Other - Stealth height above terrain,Stealth,fixed,32-bits,unknown,1,0,0
240170,DID_OTHER_STEALTH_FLY_TO_LOCATION,Other - Stealth fly to Location,Stealth,variable,256-bits,unknown,1,0,0
250110,DID_GATEWAY_INFORMATION_REQUEST,Gateway Control - Gateway Information Request,Application Control,variable,unknown,unknown,0,0,0
250120,DID_GATEWAY_SUPPORTED_DIALECTS,Gateway Control - Gateway Supported Dialects,Application Control,variable,unknown,unknown,0,0,0
250130,DID_GATEWAY_DIALECT_INDEX_REPORT,Gateway Control - Gateway Dialect Index Report,Application Control,variable,unknown,unknown,0,0,0
250140,DID_GATEWAY_DESTINATION_INFORMATION,Gateway Control - Gateway Destination Information,Application Control,variable,unknown,unknown,0,0,0
250150,DID_GATEWAY_GENERAL_INFORMATION,Gateway Control - Gateway General Information,Application Control,variable,unknown,unknown,0,0,0
250160,DID_GATEWAY_ENTITY_PROXIMITY_FILTER_INFORMATION,Gateway Control - Gateway Entity Proximity Filter Information,Application Control,variable,unknown,unknown,0,0,0
250161,DID_GATEWAY_ENTITY_PROXIMITY_FILTERS,Gateway Control - Gateway Entity Proximity Filters,Application Control,variable,unknown,unknown,0,0,0
250170,DID_GATEWAY_STATIC_GEOGRAPHIC_FILTER_INFORMATION,Gateway Control - Gateway Static Geographic Filter Information,Application Control,variable,unknown,unknown,0,0,0
250171,DID_GATEWAY_STATIC_GEOGRAPHIC_FILTER_EXTENTS,Gateway Control - Gateway Static Geographic Filter Extents,Application Control,variable,unknown,unknown,0,0,0
250180,DID_GATEWAY_DYNAMIC_GEOGRAPHIC_FILTER_INFORMATION,Gateway Control - Gateway Dynamic Geographic Filter Information,Application Control,variable,unknown,unknown,0,0,0
250181,DID_GATEWAY_DYNAMIC_GEOGRAPHIC_FILTER_EXTENTS,Gateway Control - Gateway Dynamic Geographic Filter Extents,Application Control,variable,unknown,unknown,0,0,0
260100,DID_WEATHER_STATE_ATMOSPHERIC,Weather State Atmospheric,Meteorology,variable,24 bytes,unknown,1,0,0
260200,DID_WEATHER_STATE_CELESTIAL,Weather State Celestial,Meteorology,variable,16 bytes,unknown,1,0,0
260300,DID_WEATHER_STATE_WIND,Weather State Wind,Meteorology,variable,24 bytes,unknown,1,0,0
260400,DID_WEATHER_STATE_PRECIPITATION,Weather State Precipitation,Meteorology,variable,24 bytes,unknown,1,0,0
260500,DID_WEATHER_STATE_CLOUDS,Weather State Clouds,Meteorology,variable,32 bytes,unknown,1,0,0
260600,DID_WEATHER_STATE_GROUND_FOG,Weather State Ground Fog,Meteorology,variable,32 bytes,unknown,1,0,0
260700,DID_WEATHER_STATE_HAZE,Weather State Haze,Meteorology,variable,24 bytes,unknown,1,0,0
260800,DID_WEATHER_STATE_LIGHTNING,Weather State Lightning,Meteorology,variable,16 bytes,unknown,1,0,0
260900,DID_WEATHER_STATE_THUNDER,Weather State Thunder,Meteorology,variable,16 bytes,unknown,1,0,0
261000,DID_WEATHER_STATE_LAYER,Weather State Layer,Meteorology,variable,32 bytes,unknown,1,0,0
300000,DID_MALF01,Malf01,Malfunction,fixed,unknown,unknown,0,0,0
300001,DID_MALF01STATE,Malf01State,Malfunction,fixed,unknown,unknown,0,0,0
300002,DID_MALF02,Malf02,Malfunction,fixed,unknown,unknown,0,0,0
300003,DID_MALF02STATE,Malf02State,Malfunction,fixed,unknown,unknown,0,0,0
300004,DID_MALF03,Malf03,Malfunction,fixed,unknown,unknown,0,0,0
300005,DID_MALF03STATE,Malf03State,Malfunction,fixed,unknown,unknown,0,0,0
300006,DID_MALF04,Malf04,Malfunction,fixed,unknown,unknown,0,0,0
300007,DID_MALF04STATE,Malf04State,Malfunction,fixed,unknown,unknown,0,0,0
300008,DID_MALF05,Malf05,Malfunction,fixed,unknown,unknown,0,0,0
300009,DID_MALF05STATE,Malf05State,Malfunction,fixed,unknown,unknown,0,0,0
300010,DID_MALF06,Malf06,Malfunction,fixed,unknown,unknown,0,0,0
300011,DID_MALF06STATE,Malf06State,Malfunction,fixed,unknown,unknown,0,0,0
300012,DID_MALF07,Malf07,Malfunction,fixed,unknown,unknown,0,0,0
300013,DID_MALF07STATE,Malf07State,Malfunction,fixed,unknown,unknown,0,0,0
300014,DID_MALF08,Malf08,Malfunction,fixed,unknown,unknown,0,0,0
300015,DID_MALF08STATE,Malf08State,Malfunction,fixed,unknown,unknown,0,0,0
300016,DID_MALF09,Malf09,Malfunction,fixed,unknown,unknown,0,0,0
300017,DID_MALF09STATE,Malf09State,Malfunction,fixed,unknown,unknown,0,0,0
300018,DID_MALF10,Malf10,Malfunction,fixed,unknown,unknown,0,0,0
300019,DID_MALF10STATE,Malf10State,Malfunction,fixed,unknown,unknown,0,0,0
300020,DID_MALF11,Malf11,Malfunction,fixed,unknown,unknown,0,0,0
300021,DID_MALF11STATE,Malf11State,Malfunction,fixed,unknown,unknown,0,0,0
300022,DID_MALF12,Malf12,Malfunction,fixed,unknown,unknown,0,0,0
300023,DID_MALF12STATE,Malf12State,Malfunction,fixed,unknown,unknown,0,0,0
300027,DID_STEALTHRESTART,StealthRestart,Stealth,fixed,unknown,unknown,0,0,0
300028,DID_STEALTHSHUTDOWN,StealthShutdown,Stealth,fixed,unknown,unknown,0,0,0
300030,DID_STEALTHSTART,StealthStart,Stealth,fixed,unknown,unknown,0,0,0
300100,DID_CARGO_TYPE_1,Cargo Type 1,Cargo,fixed,unknown,unknown,0,0,0
300101,DID_LOAD_WEIGHT_1,Load Weight 1,Cargo,fixed,unknown,unknown,0,0,0
300102,DID_LOAD_MOMENT_1,Load Moment 1,Cargo,fixed,unknown,unknown,0,0,0
300103,DID_LOAD_STATUS_1,Load Status 1,Cargo,fixed,unknown,unknown,0,0,0
300104,DID_CARGO_TYPE_2,Cargo Type 2,Cargo,fixed,unknown,unknown,0,0,0
300105,DID_LOAD_WEIGHT_2,Load Weight 2,Cargo,fixed,unknown,unknown,0,0,0
300106,DID_LOAD_MOMENT_2,Load Moment 2,Cargo,fixed,unknown,unknown,0,0,0
300107,DID_LOAD_STATUS_2,Load Status 2,Cargo,fixed,unknown,unknown,0,0,0
300108,DID_CARGO_TYPE_3,Cargo Type 3,Cargo,fixed,unknown,unknown,0,0,0
300109,DID_LOAD_WEIGHT_3,Load Weight 3,Cargo,fixed,unknown,unknown,0,0,0
300110,DID_LOAD_MOMENT_3,Load Moment 3,Cargo,fixed,unknown,unknown,0,0,0
300111,DID_LOAD_STATUS_3,Load Status 3,Cargo,fixed,unknown,unknown,0,0,0
300112,DID_CARGO_TYPE_4,Cargo Type 4,Cargo,fixed,unknown,unknown,0,0,0
300113,DID_LOAD_WEIGHT_4,Load Weight 4,Cargo,fixed,unknown,unknown,0,0,0
300114,DID_LOAD_MOMENT_4,Load Moment 4,Cargo,fixed,unknown,unknown,0,0,0
300115,DID_LOAD_STATUS_4,Load Status 4,Cargo,fixed,unknown,unknown,0,0,0
300116,DID_CARGO_TYPE_5,Cargo Type 5,Cargo,fixed,unknown,unknown,0,0,0
300117,DID_LOAD_WEIGHT_5,Load Weight 5,Cargo,fixed,unknown,unknown,0,0,0
300118,DID_LOAD_MOMENT_5,Load Moment 5,Cargo,fixed,unknown,unknown,0,0,0
300119,DID_LOAD_STATUS_5,Load Status 5,Cargo,fixed,unknown,unknown,0,0,0
300120,DID_CARGO_TYPE_6,Cargo Type 6,Cargo,fixed,unknown,unknown,0,0,0
300121,DID_LOAD_WEIGHT_6,Load Weight 6,Cargo,fixed,unknown,unknown,0,0,0
300122,DID_LOAD_MOMENT_6,Load Moment 6,Cargo,fixed,unknown,unknown,0,0,0
300123,DID_LOAD_STATUS_6,Load Status 6,Cargo,fixed,unknown,unknown,0,0,0
300124,DID_CARGO_TYPE_7,Cargo Type 7,Cargo,fixed,unknown,unknown,0,0,0
300125,DID_LOAD_WEIGHT_7,Load Weight 7,Cargo,fixed,unknown,unknown,0,0,0
300126,DID_LOAD_MOMENT_7,Load Moment 7,Cargo,fixed,unknown,unknown,0,0,0
300127,DID_LOAD_STATUS_7,Load Status 7,Cargo,fixed,unknown,unknown,0,0,0
300128,DID_CARGO_TYPE_8,Cargo Type 8,Cargo,fixed,unknown,unknown,0,0,0
300129,DID_LOAD_WEIGHT_8,Load Weight 8,Cargo,fixed,unknown,unknown,0,0,0
300130,DID_LOAD_MOMENT_8,Load Moment 8,Cargo,fixed,unknown,unknown,0,0,0
300131,DID_LOAD_STATUS_8,Load Status 8,Cargo,fixed,unknown,unknown,0,0,0
300132,DID_CARGO_TYPE_9,Cargo Type 9,Cargo,fixed,unknown,unknown,0,0,0
300133,DID_LOAD_WEIGHT_9,Load Weight 9,Cargo,fixed,unknown,unknown,0,0,0
300134,DID_LOAD_MOMENT_9,Load Moment 9,Cargo,fixed,unknown,unknown,0,0,0
300135,DID_LOAD_STATUS_9,Load Status 9,Cargo,fixed,unknown,unknown,0,0,0
300136,DID_CARGO_TYPE_10,Cargo Type 10,Cargo,fixed,unknown,unknown,0,0,0
300137,DID_LOAD_WEIGHT_10,Load Weight 10,Cargo,fixed,unknown,unknown,0,0,0
300138,DID_LOAD_MOMENT_10,Load Moment 10,Cargo,fixed,unknown,unknown,0,0,0
300139,DID_LOAD_STATUS_10,Load Status 10,Cargo,fixed,unknown,unknown,0,0,0
300140,DID_CARGO_TYPE_11,Cargo Type 11,Cargo,fixed,unknown,unknown,0,0,0
300141,DID_LOAD_WEIGHT_11,Load Weight 11,Cargo,fixed,unknown,unknown,0,0,0
300142,DID_LOAD_MOMENT_11,Load Moment 11,Cargo,fixed,unknown,unknown,0,0,0
300143,DID_LOAD_STATUS_11,Load Status 11,Cargo,fixed,unknown,unknown,0,0,0
300144,DID_CARGO_TYPE_12,Cargo Type 12,Cargo,fixed,unknown,unknown,0,0,0
300145,DID_LOAD_WEIGHT_12,Load Weight 12,Cargo,fixed,unknown,unknown,0,0,0
300146,DID_LOAD_MOMENT_12,Load Moment 12,Cargo,fixed,unknown,unknown,0,0,0
300147,DID_LOAD_STATUS_12,Load Status 12,Cargo,fixed,unknown,unknown,0,0,0
300148,DID_CARGO_TYPE_13,Cargo Type 13,Cargo,fixed,unknown,unknown,0,0,0
300149,DID_LOAD_WEIGHT_13,Load Weight 13,Cargo,fixed,unknown,unknown,0,0,0
300150,DID_LOAD_MOMENT_13,Load Moment 13,Cargo,fixed,unknown,unknown,0,0,0
300151,DID_LOAD_STATUS_13,Load Status 13,Cargo,fixed,unknown,unknown,0,0,0
300152,DID_CARGO_TYPE_14,Cargo Type 14,Cargo,fixed,unknown,unknown,0,0,0
300153,DID_LOAD_WEIGHT_14,Load Weight 14,Cargo,fixed,unknown,unknown,0,0,0
300154,DID_LOAD_MOMENT_14,Load Moment 14,Cargo,fixed,unknown,unknown,0,0,0
300155,DID_LOAD_STATUS_14,Load Status 14,Cargo,fixed,unknown,unknown,0,0,0
300156,DID_CARGO_TYPE_15,Cargo Type 15,Cargo,fixed,unknown,unknown,0,0,0
300157,DID_LOAD_WEIGHT_15,Load Weight 15,Cargo,fixed,unknown,unknown,0,0,0
300158,DID_LOAD_MOMENT_15,Load Moment 15,Cargo,fixed,unknown,unknown,0,0,0
300159,DID_LOAD_STATUS_15,Load Status 15,Cargo,fixed,unknown,unknown,0,0,0
300300,DID_PYLON_1_SETUP,Pylon 1 Setup,Pylons,unknown,unknown,unknown,0,0,0
300301,DID_PYLON_2_SETUP,Pylon 2 Setup,Pylons,unknown,unknown,unknown,0,0,0
300302,DID_PYLON_3_SETUP,Pylon 3 Setup,Pylons,unknown,unknown,unknown,0,0,0
300303,DID_PYLON_4_SETUP,Pylon 4 Setup,Pylons,unknown,unknown,unknown,0,0,0
300304,DID_RCKT_ZONE_1_SETUP,Rocket Zone 1 Setup,Rocket Zone,unknown,unknown,unknown,0,0,0
300305,DID_RCKT_ZONE_2_SETUP,Rocket Zone 2 Setup,Rocket Zone,unknown,unknown,unknown,0,0,0
300306,DID_RCKT_ZONE_3_SETUP,Rocket Zone 3 Setup,Rocket Zone,unknown,unknown,unknown,0,0,0
300307,DID_RCKT_ZONE_4_SETUP,Rocket Zone 4 Setup,Rocket Zone,unknown,unknown,unknown,0,0,0
300308,DID_RCKT_ZONE_5_SETUP,Rocket Zone 5 Setup,Rocket Zone,unknown,unknown,unknown,0,0,0
300309,DID_RCKT_PYLON_1_Z1_QTY,Rocket Pylon 1 Z1 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300310,DID_RCKT_PYLON_1_Z2_QTY,Rocket Pylon 1 Z2 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300311,DID_RCKT_PYLON_1_Z3_QTY,Rocket Pylon 1 Z3 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300312,DID_RCKT_PYLON_1_Z4_QTY,Rocket Pylon 1 Z4 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300313,DID_RCKT_PYLON_1_Z5_QTY,Rocket Pylon 1 Z5 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300314,DID_RCKT_PYLON_2_Z1_QTY,Rocket Pylon 2 Z1 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300315,DID_RCKT_PYLON_2_Z2_QTY,Rocket Pylon 2 Z2 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300316,DID_RCKT_PYLON_2_Z3_QTY,Rocket Pylon 2 Z3 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300317,DID_RCKT_PYLON_2_Z4_QTY,Rocket Pylon 2 Z4 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300318,DID_RCKT_PYLON_2_Z5_QTY,Rocket Pylon 2 Z5 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300319,DID_RCKT_PYLON_3_Z1_QTY,Rocket Pylon 3 Z1 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300320,DID_RCKT_PYLON_3_Z2_QTY,Rocket Pylon 3 Z2 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300321,DID_RCKT_PYLON_3_Z3_QTY,Rocket Pylon 3 Z3 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300322,DID_RCKT_PYLON_3_Z4_QTY,Rocket Pylon 3 Z4 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300323,DID_RCKT_PYLON_3_Z5_QTY,Rocket Pylon 3 Z5 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300324,DID_RCKT_PYLON_4_Z1_QTY,Rocket Pylon 4 Z1 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300325,DID_RCKT_PYLON_4_Z2_QTY,Rocket Pylon 4 Z2 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300326,DID_RCKT_PYLON_4_Z3_QTY,Rocket Pylon 4 Z3 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300327,DID_RCKT_PYLON_4_Z4_QTY,Rocket Pylon 4 Z4 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300328,DID_RCKT_PYLON_4_Z5_QTY,Rocket Pylon 4 Z5 Quantity,Rocket Pylon,fixed,unknown,unknown,0,0,0
300329,DID_HELLFIRE_P1_R1_SETUP,Hellfire P1 R1 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300330,DID_HELLFIRE_P1_R2_SETUP,Hellfire P1 R2 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300331,DID_HELLFIRE_P1_R3_SETUP,Hellfire P1 R3 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300332,DID_HELLFIRE_P1_R4_SETUP,Hellfire P1 R4 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300333,DID_HELLFIRE_P2_R1_SETUP,Hellfire P2 R1 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300334,DID_HELLFIRE_P2_R2_SETUP,Hellfire P2 R2 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300335,DID_HELLFIRE_P2_R3_SETUP,Hellfire P2 R3 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300336,DID_HELLFIRE_P2_R4_SETUP,Hellfire P2 R4 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300337,DID_HELLFIRE_P3_R1_SETUP,Hellfire P3 R1 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300338,DID_HELLFIRE_P3_R2_SETUP,Hellfire P3 R2 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300339,DID_HELLFIRE_P3_R3_SETUP,Hellfire P3 R3 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300340,DID_HELLFIRE_P3_R4_SETUP,Hellfire P3 R4 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300341,DID_HELLFIRE_P4_R1_SETUP,Hellfire P4 R1 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300342,DID_HELLFIRE_P4_R2_SETUP,Hellfire P4 R2 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300343,DID_HELLFIRE_P4_R3_SETUP,Hellfire P4 R3 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300344,DID_HELLFIRE_P4_R4_SETUP,Hellfire P4 R4 Setup,Missiles - Hellfire,unknown,unknown,unknown,0,0,0
300345,DID_ATAS_P1_R1_SETUP,ATAS P1 R1 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300346,DID_ATAS_P1_R2_SETUP,ATAS P1 R2 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300347,DID_ATAS_P2_R1_SETUP,ATAS P2 R1 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300348,DID_ATAS_P2_R2_SETUP,ATAS P2 R2 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300349,DID_ATAS_P3_R1_SETUP,ATAS P3 R1 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300350,DID_ATAS_P3_R2_SETUP,ATAS P3 R2 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300351,DID_ATAS_P4_R1_SETUP,ATAS P4 R1 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300352,DID_ATAS_P4_R2_SETUP,ATAS P4 R2 Setup,Missiles - ATAS,unknown,unknown,unknown,0,0,0
300353,DID_GUN_ROUNDS_SETUP,Gun Rounds Setup,Weapon Status,unknown,unknown,unknown,0,0,0
300354,DID_FUEL_TANK_1_SETUP,Fuel Tank 1 Setup,Fuel,unknown,unknown,unknown,0,0,0
300355,DID_FUEL_TANK_2_SETUP,Fuel Tank 2 Setup,Fuel,unknown,unknown,unknown,0,0,0
300356,DID_FUEL_TANK_3_SETUP,Fuel Tank 3 Setup,Fuel,unknown,unknown,unknown,0,0,0
300357,DID_FUEL_TANK_4_SETUP,Fuel Tank 4 Setup,Fuel,unknown,unknown,unknown,0,0,0
300358,DID_LASER_CODE_1_SETUP,Laser Code 1 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300359,DID_LASER_CODE_2_SETUP,Laser Code 2 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300360,DID_LASER_CODE_3_SETUP,Laser Code 3 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300361,DID_LASER_CODE_4_SETUP,Laser Code 4 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300362,DID_LASER_CODE_5_SETUP,Laser Code 5 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300363,DID_LASER_CODE_6_SETUP,Laser Code 6 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300364,DID_LASER_CODE_7_SETUP,Laser Code 7 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300365,DID_LASER_CODE_8_SETUP,Laser Code 8 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300366,DID_LASER_CODE_9_SETUP,Laser Code 9 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300367,DID_LASER_CODE_10_SETUP,Laser Code 10 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300368,DID_LASER_CODE_11_SETUP,Laser Code 11 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300369,DID_LASER_CODE_12_SETUP,Laser Code 12 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300370,DID_LASER_CODE_13_SETUP,Laser Code 13 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300371,DID_LASER_CODE_14_SETUP,Laser Code 14 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300372,DID_LASER_CODE_15_SETUP,Laser Code 15 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300373,DID_LASER_CODE_16_SETUP,Laser Code 16 Setup,Laser Code,unknown,unknown,unknown,0,0,0
300500,DID_RCKT_PYLON_1_Z1_STATE,Rocket Pylon 1 Z1 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300501,DID_RCKT_PYLON_1_Z2_STATE,Rocket Pylon 1 Z2 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300502,DID_RCKT_PYLON_1_Z3_STATE,Rocket Pylon 1 Z3 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300503,DID_RCKT_PYLON_1_Z4_STATE,Rocket Pylon 1 Z4 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300504,DID_RCKT_PYLON_1_Z5_STATE,Rocket Pylon 1 Z5 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300505,DID_RCKT_PYLON_2_Z1_STATE,Rocket Pylon 2 Z1 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300506,DID_RCKT_PYLON_2_Z2_STATE,Rocket Pylon 2 Z2 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300507,DID_RCKT_PYLON_2_Z3_STATE,Rocket Pylon 2 Z3 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
